[2023-07-06 11:23:47] [DEBUG] Logging initialized using 'class org.apache.ibatis.logging.log4j.Log4jImpl' adapter. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] Opening JDBC Connection 
[2023-07-06 11:23:47] [DEBUG] Created connection 1827040905. 
[2023-07-06 11:23:47] [DEBUG] Setting autocommit to false on JDBC Connection [oracle.jdbc.driver.T4CConnection@6ce66e89] 
[2023-07-06 11:23:47] [DEBUG] ==>  Preparing: SELECT ADMIN_ID, ADMIN_PW, LAST_LOGIN FROM ADMINS WHERE ADMIN_ID=? AND ADMIN_PW=? 
[2023-07-06 11:25:06] [TRACE] <==        Row: AD_VP, Administration Vice President, 15000, 30000 
[2023-07-06 11:25:06] [TRACE] <==        Row: AD_ASST, Administration Assistant, 3000, 6000 
[2023-07-06 11:25:06] [TRACE] <==        Row: FI_MGR, Finance Manager, 8200, 16000 
[2023-07-06 11:25:06] [TRACE] <==        Row: FI_ACCOUNT, Accountant, 4200, 9000 
[2023-07-06 11:25:06] [TRACE] <==        Row: AC_MGR, Accounting Manager, 8200, 16000 
[2023-07-06 11:25:06] [TRACE] <==        Row: AC_ACCOUNT, Public Accountant, 4200, 9000 
[2023-07-06 11:25:06] [TRACE] <==        Row: SA_MAN, Sales Manager, 10000, 20080 
[2023-07-06 11:25:06] [TRACE] <==        Row: SA_REP, Sales Representative, 6000, 12008 
[2023-07-06 11:25:06] [TRACE] <==        Row: PU_MAN, Purchasing Manager, 8000, 15000 
[2023-07-06 11:25:06] [TRACE] <==        Row: PU_CLERK, Purchasing Clerk, 2500, 5500 
[2023-07-06 11:25:06] [TRACE] <==        Row: ST_MAN, Stock Manager, 5500, 8500 
[2023-07-06 11:25:06] [TRACE] <==        Row: ST_CLERK, Stock Clerk, 2008, 5000 
[2023-07-06 11:25:06] [TRACE] <==        Row: SH_CLERK, Shipping Clerk, 2500, 5500 
[2023-07-06 11:25:06] [TRACE] <==        Row: IT_PROG, Programmer, 4000, 10000 
[2023-07-06 11:25:06] [TRACE] <==        Row: MK_MAN, Marketing Manager, 9000, 15000 
[2023-07-06 11:25:06] [TRACE] <==        Row: MK_REP, Marketing Representative, 4000, 9000 
[2023-07-06 11:25:06] [TRACE] <==        Row: HR_REP, Human Resources Representative, 4000, 9000 
[2023-07-06 11:25:06] [TRACE] <==        Row: PR_REP, Public Relations Representative, 4500, 10500 
[2023-07-06 11:25:06] [DEBUG] <==      Total: 19 
[2023-07-06 11:25:06] [DEBUG] Opening JDBC Connection 
[2023-07-06 11:25:06] [DEBUG] Waiting as long as 20000 milliseconds for connection. 
[2023-07-06 11:25:26] [DEBUG] Claimed overdue connection 415192970. 
[2023-07-06 11:25:26] [DEBUG] ==>  Preparing: SELECT EMPLOYEE_ID, FIRST_NAME, LAST_NAME, EMAIL, PHONE_NUMBER, TO_CHAR(HIRE_DATE, 'YYYY-MM-DD') AS HIRE_DATE, j.JOB_ID, SALARY, e.MANAGER_ID, d.DEPARTMENT_ID, DEPARTMENT_NAME, JOB_TITLE FROM (EMP e JOIN DEPT d ON e.DEPARTMENT_ID = d.DEPARTMENT_ID) JOIN JOB2 j ON e.JOB_ID = j.JOB_ID WHERE employee_id = ? 
[2023-07-06 11:25:26] [DEBUG] ==> Parameters: 109(String) 
[2023-07-06 11:25:26] [TRACE] <==    Columns: EMPLOYEE_ID, FIRST_NAME, LAST_NAME, EMAIL, PHONE_NUMBER, HIRE_DATE, JOB_ID, SALARY, MANAGER_ID, DEPARTMENT_ID, DEPARTMENT_NAME, JOB_TITLE 
[2023-07-06 11:25:26] [TRACE] <==        Row: 109, Daniel, Faviet, DFAVIET, 515.124.4169, 2002-08-16, FI_ACCOUNT, 9000, 108, 100, Finance, Accountant 
[2023-07-06 11:25:26] [DEBUG] <==      Total: 1 
[2023-07-06 11:25:35] [DEBUG] Opening JDBC Connection 
[2023-07-06 11:25:35] [DEBUG] Claimed overdue connection 858560302. 
[2023-07-06 11:25:35] [DEBUG] ==>  Preparing: SELECT JOB_ID, JOB_TITLE, MIN_SALARY, MAX_SALARY FROM JOB2 
[2023-07-06 11:25:35] [DEBUG] ==> Parameters:  
[2023-07-06 11:25:35] [TRACE] <==    Columns: JOB_ID, JOB_TITLE, MIN_SALARY, MAX_SALARY 
[2023-07-06 11:25:35] [TRACE] <==        Row: AD_PRES, President, 20080, 40000 
[2023-07-06 11:25:35] [TRACE] <==        Row: AD_VP, Administration Vice President, 15000, 30000 
[2023-07-06 11:25:35] [TRACE] <==        Row: AD_ASST, Administration Assistant, 3000, 6000 
[2023-07-06 11:25:35] [TRACE] <==        Row: FI_MGR, Finance Manager, 8200, 16000 
[2023-07-06 11:25:35] [TRACE] <==        Row: FI_ACCOUNT, Accountant, 4200, 9000 
[2023-07-06 11:25:35] [TRACE] <==        Row: AC_MGR, Accounting Manager, 8200, 16000 
[2023-07-06 11:25:35] [TRACE] <==        Row: AC_ACCOUNT, Public Accountant, 4200, 9000 
[2023-07-06 11:25:35] [TRACE] <==        Row: SA_MAN, Sales Manager, 10000, 20080 
[2023-07-06 11:25:35] [TRACE] <==        Row: SA_REP, Sales Representative, 6000, 12008 
[2023-07-06 11:25:35] [TRACE] <==        Row: PU_MAN, Purchasing Manager, 8000, 15000 
[2023-07-06 11:25:35] [TRACE] <==        Row: PU_CLERK, Purchasing Clerk, 2500, 5500 
[2023-07-06 11:25:35] [TRACE] <==        Row: ST_MAN, Stock Manager, 5500, 8500 
[2023-07-06 11:25:35] [TRACE] <==        Row: ST_CLERK, Stock Clerk, 2008, 5000 
[2023-07-06 11:25:35] [TRACE] <==        Row: SH_CLERK, Shipping Clerk, 2500, 5500 
[2023-07-06 11:25:35] [TRACE] <==        Row: IT_PROG, Programmer, 4000, 10000 
[2023-07-06 11:25:35] [TRACE] <==        Row: MK_MAN, Marketing Manager, 9000, 15000 
[2023-07-06 11:25:35] [TRACE] <==        Row: MK_REP, Marketing Representative, 4000, 9000 
[2023-07-06 11:25:35] [TRACE] <==        Row: HR_REP, Human Resources Representative, 4000, 9000 
[2023-07-06 11:25:35] [TRACE] <==        Row: PR_REP, Public Relations Representative, 4500, 10500 
[2023-07-06 11:25:35] [DEBUG] <==      Total: 19 
